Date,Open,High,Low,Close,Tick,Volume
2020.11.18 16:15,107221,107241,107005,107010,57489,251381
2020.11.18 16:20,107015,107086,106875,106905,42717,189416
2020.11.18 16:25,106910,106990,106760,106985,46456,209201
2020.11.18 16:30,106985,107020,106745,106895,39166,174259
2020.11.18 16:35,106900,106945,106790,106925,23259,109294
2020.11.18 16:40,106920,107055,106850,107035,32743,166780
2020.11.18 16:45,107035,107040,106785,106825,31225,148442
2020.11.18 16:50,106825,106970,106790,106965,25411,118763
2020.11.18 16:55,106960,107081,106950,106980,31639,160384
2020.11.18 17:00,106985,107015,106895,106920,21060,89909
2020.11.18 17:05,106920,107035,106910,107035,14828,67428
2020.11.18 17:10,107035,107111,107000,107005,23880,106128
2020.11.18 17:15,107005,107141,107000,107045,23269,101885
2020.11.18 17:20,107040,107101,106970,107020,22469,97840
2020.11.18 17:25,107020,107030,106910,106925,22269,104483
2020.11.18 17:30,106925,106965,106740,106855,34209,153585
2020.11.18 17:35,106860,106880,106524,106549,40284,191451
2020.11.18 17:40,106549,106594,106339,106364,40288,181048
2020.11.18 17:45,106369,106569,106354,106479,28396,139929
2020.11.18 17:50,106479,106569,106379,106469,20012,104878
2020.11.18 17:55,106469,106534,106354,106419,17829,90462
2020.11.18 18:00,106419,106574,106399,106459,16297,84209
2020.11.18 18:05,106464,106494,106359,106449,10135,52364
2020.11.18 18:10,106444,106464,106238,106293,9276,42041
2020.11.18 18:15,106293,106324,106208,106293,6625,25614
2020.11.18 18:20,106293,106319,106173,106173,5405,26467
2020.11.19 09:00,106123,106454,106123,106449,32918,89711
2020.11.19 09:05,106444,106519,106203,106384,40079,118944
2020.11.19 09:10,106384,106399,106253,106283,27354,90744
2020.11.19 09:15,106288,106304,106193,106298,28717,91851
2020.11.19 09:20,106293,106314,106098,106158,47200,146546
2020.11.19 09:25,106158,106203,106138,106193,16263,53361
2020.11.19 09:30,106193,106344,106188,106273,36137,110420
2020.11.19 09:35,106268,106584,106268,106584,54492,179190
2020.11.19 09:40,106584,106664,106509,106619,49617,158067
2020.11.19 09:45,106619,106785,106619,106735,48363,157827
2020.11.19 09:50,106735,106750,106624,106700,34267,111706
2020.11.19 09:55,106705,106720,106429,106429,60226,197187
2020.11.19 10:00,106429,106639,106314,106534,79941,269184
2020.11.19 10:05,106534,106669,106504,106619,38415,138445
2020.11.19 10:10,106624,106820,106619,106745,57014,193747
2020.11.19 10:15,106745,106950,106705,106885,56342,189081
2020.11.19 10:20,106885,106910,106800,106855,31291,107548
2020.11.19 10:25,106860,106925,106805,106825,20994,73144
2020.11.19 10:30,106830,106895,106669,106805,55718,178992
2020.11.19 10:35,106805,106860,106684,106805,40635,142005
2020.11.19 10:40,106810,106910,106760,106870,38706,147522
2020.11.19 10:45,106870,107070,106825,107050,62510,234712
2020.11.19 10:50,107050,107096,106955,107040,40464,152817
2020.11.19 10:55,107040,107086,106960,107050,34482,131135
2020.11.19 11:00,107050,107111,106930,106940,46419,171518
2020.11.19 11:05,106940,106990,106890,106930,28533,111221
2020.11.19 11:10,106930,107005,106845,106855,33859,125662
2020.11.19 11:15,106855,106985,106840,106905,30024,117753
2020.11.19 11:20,106910,106910,106614,106619,59185,217271
2020.11.19 11:25,106619,106740,106594,106659,46732,175909
2020.11.19 11:30,106659,106669,106379,106479,91495,353651
2020.11.19 11:35,106479,106705,106479,106639,56329,222488
2020.11.19 11:40,106639,106815,106614,106765,48279,200971
2020.11.19 11:45,106760,107040,106720,107005,54759,213281
2020.11.19 11:50,107005,107226,106970,107161,67548,265061
2020.11.19 11:55,107166,107361,107081,107311,51452,196281
2020.11.19 12:00,107316,107416,107176,107186,60335,226825
2020.11.19 12:05,107191,107206,106955,107035,52728,189179
2020.11.19 12:10,107030,107055,106875,106955,40445,158070
2020.11.19 12:15,106950,107035,106850,106890,36152,140776
2020.11.19 12:20,106885,106895,106795,106805,30822,118989
2020.11.19 12:25,106805,106825,106614,106710,49085,179612
2020.11.19 12:30,106710,106735,106549,106594,34976,134145
2020.11.19 12:35,106594,106865,106589,106850,39344,150731
2020.11.19 12:40,106850,106885,106705,106740,35787,136697
2020.11.19 12:45,106740,106810,106579,106664,38056,156426
2020.11.19 12:50,106669,106679,106414,106449,42145,158473
2020.11.19 12:55,106444,106584,106424,106489,31179,122383
2020.11.19 13:00,106489,106649,106484,106549,30436,112713
2020.11.19 13:05,106549,106639,106384,106409,34190,128320
2020.11.19 13:10,106409,106434,106304,106414,34069,126182
2020.11.19 13:15,106414,106599,106404,106564,31848,126213
2020.11.19 13:20,106559,106579,106464,106514,23610,98322
2020.11.19 13:25,106509,106564,106439,106444,20048,79697
2020.11.19 13:30,106449,106534,106374,106449,30387,117824
2020.11.19 13:35,106454,106474,106248,106273,32486,125500
2020.11.19 13:40,106273,106273,105918,106038,65159,255095
2020.11.19 13:45,106033,106098,105913,106038,37358,144695
2020.11.19 13:50,106043,106073,105852,105913,38153,148578
2020.11.19 13:55,105918,106118,105892,106058,31594,120156
2020.11.19 14:00,106053,106138,106018,106123,22093,84036
2020.11.19 14:05,106118,106344,106118,106334,41512,161416
2020.11.19 14:10,106334,106509,106298,106479,41164,161703
2020.11.19 14:15,106474,106499,106243,106273,33304,126793
2020.11.19 14:20,106278,106424,106228,106273,34984,128247
2020.11.19 14:25,106273,106459,106203,106449,33205,125956
2020.11.19 14:30,106444,106559,106349,106369,44561,168378
2020.11.19 14:35,106374,106469,106354,106394,20702,82296
2020.11.19 14:40,106394,106394,106228,106288,32354,122404
2020.11.19 14:45,106288,106389,106263,106288,19429,77133
2020.11.19 14:50,106293,106319,106173,106238,33056,119405
2020.11.19 14:55,106238,106374,106203,106298,22791,88511
2020.11.19 15:00,106298,106474,106238,106394,30669,115764
2020.11.19 15:05,106389,106404,106243,106364,27034,107508
2020.11.19 15:10,106359,106394,106268,106364,16999,70050
2020.11.19 15:15,106359,106459,106309,106429,20343,79981
2020.11.19 15:20,106424,106529,106374,106489,26664,100378
2020.11.19 15:25,106494,106669,106384,106414,51617,196598
2020.11.19 15:30,106409,106519,106334,106364,31196,115296
2020.11.19 15:35,106364,106424,106324,106394,18934,71067
2020.11.19 15:40,106399,106419,106339,106354,12560,48781
2020.11.19 15:45,106354,106494,106324,106459,27995,110781
2020.11.19 15:50,106464,106579,106444,106519,30982,120452
2020.11.19 15:55,106519,106599,106509,106554,24048,98548
2020.11.19 16:00,106559,106720,106529,106690,34334,141889
2020.11.19 16:05,106690,106750,106644,106740,22627,93161
2020.11.19 16:10,106745,106820,106684,106790,22313,93640
2020.11.19 16:15,106795,106845,106674,106735,33864,144482
2020.11.19 16:20,106735,106855,106735,106850,24303,109621
2020.11.19 16:25,106855,106945,106805,106900,36869,171726
2020.11.19 16:30,106905,107065,106875,107065,33610,143825
2020.11.19 16:35,107065,107146,107035,107116,30224,129167
2020.11.19 16:40,107116,107141,107020,107035,26334,111991
2020.11.19 16:45,107030,107171,106990,107020,37344,154750
2020.11.19 16:50,107020,107030,106875,106885,29251,116732
2020.11.19 16:55,106880,107015,106835,106950,30174,123683
2020.11.19 17:00,106945,106985,106815,106820,21763,88892
2020.11.19 17:05,106820,106910,106795,106885,19553,80752
2020.11.19 17:10,106880,106940,106845,106935,16416,68288
2020.11.19 17:15,106935,106965,106845,106895,17893,79776
2020.11.19 17:20,106900,106930,106850,106890,12369,54220
2020.11.19 17:25,106885,106890,106765,106805,20916,79225
2020.11.19 17:30,106805,106890,106785,106860,16713,69176
2020.11.19 17:35,106860,106975,106845,106955,19497,81990
2020.11.19 17:40,106955,107081,106915,107000,24832,97140
2020.11.19 17:45,107005,107020,106925,106965,15079,65699
2020.11.19 17:50,106970,107206,106965,107186,24378,105996
2020.11.19 17:55,107191,107206,107126,107141,11375,51633
2020.11.19 18:00,107146,107176,107055,107070,9342,37156
2020.11.19 18:05,107070,107201,107040,107166,9760,38875
2020.11.19 18:10,107166,107171,107086,107136,7121,28772
2020.11.19 18:15,107136,107161,107060,107081,5666,23965
2020.11.19 18:20,107086,107126,106825,106825,4350,27308
2020.11.20 09:00,107121,107231,107030,107075,28710,83810
2020.11.20 09:05,107075,107136,106995,107096,22371,71390
2020.11.20 09:10,107096,107391,107086,107276,41739,136556
2020.11.20 09:15,107271,107311,107030,107035,46691,155546
2020.11.20 09:20,107035,107096,106945,107091,34991,104188
2020.11.20 09:25,107086,107116,106985,107050,25060,83307
2020.11.20 09:30,107050,107206,107005,107191,46998,148061
2020.11.20 09:35,107186,107226,107060,107065,28729,95613
2020.11.20 09:40,107070,107101,106975,107015,31460,100200
2020.11.20 09:45,107020,107070,106935,106945,29349,98334
2020.11.20 09:50,106945,106975,106865,106890,34563,108731
2020.11.20 09:55,106895,106940,106865,106895,16726,58724
2020.11.20 10:00,106900,106915,106690,106865,73826,257783
2020.11.20 10:05,106865,107020,106815,107010,48182,161775
2020.11.20 10:10,107010,107040,106835,106890,51310,182586
2020.11.20 10:15,106895,107065,106865,107005,45873,164289
2020.11.20 10:20,107005,107086,106895,107030,40784,152133
2020.11.20 10:25,107025,107030,106710,106800,59191,209578
2020.11.20 10:30,106800,106865,106594,106835,67007,234608
2020.11.20 10:35,106835,106975,106825,106955,36617,136835
2020.11.20 10:40,106955,106965,106765,106820,38131,151890
2020.11.20 10:45,106825,106935,106755,106905,31728,122850
2020.11.20 10:50,106910,107126,106850,107020,51837,188579
2020.11.20 10:55,107015,107091,106880,106945,39039,144253
2020.11.20 11:00,106940,106960,106845,106910,24889,93584
2020.11.20 11:05,106915,106915,106735,106775,34782,129791
2020.11.20 11:10,106775,106875,106705,106820,38029,141947
2020.11.20 11:15,106825,106900,106735,106800,29281,107345
2020.11.20 11:20,106800,106820,106609,106634,34074,127342
2020.11.20 11:25,106634,106639,106504,106554,46997,173228
2020.11.20 11:30,106559,106614,106409,106549,64336,241147
2020.11.20 11:35,106544,106639,106499,106589,35029,136687
2020.11.20 11:40,106589,106695,106454,106679,46710,178844
2020.11.20 11:45,106679,106975,106659,106970,60061,225519
2020.11.20 11:50,106970,107035,106705,106735,63747,252370
2020.11.20 11:55,106740,106800,106579,106765,46508,173017
2020.11.20 12:00,106765,106820,106604,106674,39693,149039
2020.11.20 12:05,106674,106790,106644,106715,22373,87795
2020.11.20 12:10,106720,106765,106559,106559,30306,116106
2020.11.20 12:15,106559,106715,106504,106659,33293,121458
2020.11.20 12:20,106654,106860,106619,106735,36744,137386
2020.11.20 12:25,106740,106940,106710,106920,34191,131937
2020.11.20 12:30,106925,106955,106800,106905,30750,119482
2020.11.20 12:35,106905,107050,106850,106985,36498,141258
2020.11.20 12:40,106980,107030,106885,106900,25698,104709
2020.11.20 12:45,106900,106945,106725,106780,38094,145988
2020.11.20 12:50,106780,106855,106684,106715,31029,119317
2020.11.20 12:55,106715,106820,106659,106765,21250,82740
2020.11.20 13:00,106760,106870,106674,106745,30117,119390
2020.11.20 13:05,106740,106825,106735,106800,19117,77422
2020.11.20 13:10,106800,106810,106720,106790,12186,49169
2020.11.20 13:15,106785,106815,106690,106700,14232,57358
2020.11.20 13:20,106700,106835,106664,106805,24210,100090
2020.11.20 13:25,106800,106825,106720,106810,15953,68561
2020.11.20 13:30,106810,106945,106775,106895,35727,143939
2020.11.20 13:35,106890,106955,106835,106915,19868,83508
2020.11.20 13:40,106920,106965,106775,106790,23813,95799
2020.11.20 13:45,106790,106850,106720,106750,25025,101407
2020.11.20 13:50,106745,106775,106559,106609,38130,152889
2020.11.20 13:55,106614,106634,106364,106419,40867,165629
2020.11.20 14:00,106414,106479,106369,106439,23884,96856
2020.11.20 14:05,106444,106539,106439,106459,22145,82056
2020.11.20 14:10,106459,106519,106389,106414,18787,71860
2020.11.20 14:15,106419,106479,106384,106434,19271,81211
2020.11.20 14:20,106434,106489,106419,106469,11177,47907
2020.11.20 14:25,106469,106519,106429,106469,14158,58725
2020.11.20 14:30,106469,106514,106334,106499,31297,121128
2020.11.20 14:35,106494,106569,106424,106469,27542,109514
2020.11.20 14:40,106469,106494,106344,106449,22383,90152
2020.11.20 14:45,106444,106469,106208,106283,45199,180207
2020.11.20 14:50,106283,106288,106043,106063,49017,196759
2020.11.20 14:55,106063,106233,106048,106213,26352,104847
2020.11.20 15:00,106208,106319,106198,106243,29774,118029
2020.11.20 15:05,106243,106404,106208,106394,24282,92251
2020.11.20 15:10,106394,106439,106258,106304,27507,107955
2020.11.20 15:15,106304,106359,106278,106298,13229,52011
2020.11.20 15:20,106298,106329,106233,106288,17146,69493
2020.11.20 15:25,106293,106414,106278,106384,22327,92178
2020.11.20 15:30,106384,106414,106283,106298,16689,68043
2020.11.20 15:35,106298,106339,106233,106273,16633,67146
2020.11.20 15:40,106273,106489,106253,106439,29524,121360
2020.11.20 15:45,106444,106459,106314,106344,24908,102993
2020.11.20 15:50,106344,106394,106208,106268,31195,136019
2020.11.20 15:55,106268,106344,106228,106278,23400,108846
2020.11.20 16:00,106278,106384,106273,106283,20911,100965
2020.11.20 16:05,106278,106354,106253,106309,15417,68595
2020.11.20 16:10,106304,106369,106253,106329,15216,74088
2020.11.20 16:15,106329,106424,106319,106399,18482,87122
2020.11.20 16:20,106399,106544,106374,106494,26696,107732
2020.11.20 16:25,106499,106549,106429,106519,22136,90512
2020.11.20 16:30,106519,106539,106449,106534,15037,64029
2020.11.20 16:35,106529,106594,106434,106439,30951,130400
2020.11.20 16:40,106439,106469,106344,106389,27197,107596
2020.11.20 16:45,106389,106419,106298,106349,19402,79953
2020.11.20 16:50,106354,106394,106258,106268,20730,90010
2020.11.20 16:55,106273,106359,106258,106314,16067,67699
2020.11.20 17:00,106314,106504,106314,106394,28726,122921
2020.11.20 17:05,106399,106429,106273,106278,23687,97146
2020.11.20 17:10,106278,106324,106153,106158,26667,102745
2020.11.20 17:15,106163,106163,105978,106023,35366,142311
2020.11.20 17:20,106023,106153,105983,106098,25664,110800
2020.11.20 17:25,106093,106213,106093,106163,18634,81811
2020.11.20 17:30,106163,106248,106108,106188,20251,84552
2020.11.20 17:35,106193,106304,106188,106243,17239,74810
2020.11.20 17:40,106243,106263,106193,106238,12355,49541
2020.11.20 17:45,106233,106379,106233,106309,17045,69087
2020.11.20 17:50,106314,106334,106123,106243,24060,103292
2020.11.20 17:55,106243,106389,106213,106288,19329,87044
2020.11.20 18:00,106288,106293,106213,106273,7692,34015
2020.11.20 18:05,106268,106419,106248,106258,12015,42636
2020.11.20 18:10,106253,106268,106143,106253,10316,38803
2020.11.20 18:15,106253,106364,106253,106324,7614,26340
2020.11.20 18:20,106324,106474,106298,106474,5165,25947
2020.11.23 09:00,107211,107467,107146,107456,45698,139371
2020.11.23 09:05,107456,107477,107246,107276,31339,104722
2020.11.23 09:10,107271,107311,107176,107311,25680,81984
2020.11.23 09:15,107306,107502,107301,107487,44481,138790
2020.11.23 09:20,107482,107527,107406,107472,28578,92361
2020.11.23 09:25,107472,107527,107381,107517,24788,76290
2020.11.23 09:30,107522,107552,107426,107426,24788,78490
2020.11.23 09:35,107426,107512,107411,107436,20516,67459
2020.11.23 09:40,107436,107451,107206,107246,44679,135279
2020.11.23 09:45,107251,107311,107196,107251,36065,120600
2020.11.23 09:50,107246,107306,107231,107261,15865,53915
2020.11.23 09:55,107261,107336,107226,107231,19551,63171
2020.11.23 10:00,107231,107266,107055,107231,79294,264314
2020.11.23 10:05,107231,107271,107106,107176,33225,118824
2020.11.23 10:10,107176,107236,107126,107211,27709,104220
2020.11.23 10:15,107211,107221,107086,107186,35881,130818
2020.11.23 10:20,107186,107246,107045,107241,48417,167544
2020.11.23 10:25,107241,107306,107075,107216,55997,187984
2020.11.23 10:30,107221,107326,107151,107216,51351,186596
2020.11.23 10:35,107211,107286,107166,107246,23068,95401
2020.11.23 10:40,107251,107296,106925,107151,86313,304007
2020.11.23 10:45,107156,107351,107091,107311,46401,173131
2020.11.23 10:50,107316,107406,107206,107226,52751,183884
2020.11.23 10:55,107231,107381,107191,107286,34196,126411
2020.11.23 11:00,107291,107356,107156,107166,31250,113683
2020.11.23 11:05,107161,107296,107146,107241,33652,126495
2020.11.23 11:10,107241,107391,107221,107381,29613,112086
2020.11.23 11:15,107386,107461,107296,107416,48871,178794
2020.11.23 11:20,107421,107456,107311,107321,28599,110386
2020.11.23 11:25,107321,107446,107291,107411,28556,112301
2020.11.23 11:30,107406,107487,107306,107346,54200,216625
2020.11.23 11:35,107346,107396,107216,107361,42184,159419
2020.11.23 11:40,107361,107411,107326,107371,21981,81477
2020.11.23 11:45,107371,107567,107301,107522,57144,210610
2020.11.23 11:50,107522,107562,107406,107477,37656,135583
2020.11.23 11:55,107482,107487,107301,107316,43522,145714
2020.11.23 12:00,107316,107316,107121,107136,49812,170357
2020.11.23 12:05,107141,107201,106945,106990,61280,217452
2020.11.23 12:10,106985,107010,106905,106955,37769,146055
2020.11.23 12:15,106955,107050,106930,107015,31566,112050
2020.11.23 12:20,107015,107131,107005,107086,32509,114192
2020.11.23 12:25,107086,107126,106910,106955,44135,158233
2020.11.23 12:30,106955,107221,106925,107191,41379,146099
2020.11.23 12:35,107196,107376,107181,107336,44959,174246
2020.11.23 12:40,107331,107376,107286,107326,25338,99175
2020.11.23 12:45,107321,107371,107301,107356,16843,67305
2020.11.23 12:50,107356,107507,107351,107497,35207,132065
2020.11.23 12:55,107497,107637,107401,107622,49699,185798
2020.11.23 13:00,107627,107888,107607,107832,65090,256085
2020.11.23 13:05,107837,107888,107657,107677,40977,157032
2020.11.23 13:10,107682,107717,107572,107582,35330,139236
2020.11.23 13:15,107577,107622,107456,107562,42493,162087
2020.11.23 13:20,107562,107652,107477,107512,29601,108712
2020.11.23 13:25,107512,107687,107502,107527,31490,120208
2020.11.23 13:30,107532,107547,107301,107386,53978,197608
2020.11.23 13:35,107381,107512,107356,107431,23688,93191
2020.11.23 13:40,107431,107441,107146,107211,45324,167490
2020.11.23 13:45,107211,107406,107201,107396,32728,123868
2020.11.23 13:50,107401,107431,107231,107261,26462,95374
2020.11.23 13:55,107261,107366,107236,107271,22936,91534
2020.11.23 14:00,107266,107391,107211,107336,27419,101580
2020.11.23 14:05,107336,107346,107251,107266,15070,59203
2020.11.23 14:10,107266,107301,107221,107256,14847,58925
2020.11.23 14:15,107256,107406,107206,107371,26935,104178
2020.11.23 14:20,107366,107426,107276,107336,25735,103900
2020.11.23 14:25,107336,107386,107261,107376,22224,93465
2020.11.23 14:30,107376,107391,107291,107321,15081,67587
2020.11.23 14:35,107316,107492,107291,107467,31471,135901
2020.11.23 14:40,107472,107507,107431,107456,17300,67594
2020.11.23 14:45,107461,107597,107441,107547,27171,106992
2020.11.23 14:50,107547,107587,107406,107436,28635,112664
2020.11.23 14:55,107436,107487,107401,107436,15129,65492
2020.11.23 15:00,107431,107446,107366,107391,19752,81460
2020.11.23 15:05,107396,107456,107336,107436,22072,88281
2020.11.23 15:10,107436,107512,107366,107421,26795,102038
2020.11.23 15:15,107421,107426,107286,107286,25820,102652
2020.11.23 15:20,107286,107336,107231,107306,33861,145210
2020.11.23 15:25,107311,107376,107281,107326,26224,139463
2020.11.23 15:30,107326,107406,107236,107371,28477,123648
2020.11.23 15:35,107376,107461,107276,107336,35375,156850
2020.11.23 15:40,107331,107391,107266,107321,21734,108852
2020.11.23 15:45,107321,107562,107311,107507,36430,156508
2020.11.23 15:50,107507,107702,107497,107652,36810,164318
2020.11.23 15:55,107652,107687,107577,107637,25976,127472
2020.11.23 16:00,107637,107642,107487,107532,29290,133137
2020.11.23 16:05,107537,107557,107477,107492,21015,109308
2020.11.23 16:10,107492,107507,107301,107356,41019,189695
2020.11.23 16:15,107351,107411,107291,107336,30664,168491
2020.11.23 16:20,107341,107406,107306,107391,23887,130553
2020.11.23 16:25,107391,107467,107361,107456,25241,123407
2020.11.23 16:30,107461,107497,107326,107326,27799,137736
2020.11.23 16:35,107326,107386,107216,107256,35451,184022
2020.11.23 16:40,107261,107281,107101,107186,34077,142589
2020.11.23 16:45,107186,107271,107166,107251,21967,89866
2020.11.23 16:50,107251,107426,107201,107376,29867,120712
2020.11.23 16:55,107366,107482,107316,107472,25382,110555
2020.11.23 17:00,107477,107597,107426,107567,32928,143303
2020.11.23 17:05,107567,107622,107502,107587,25174,133901
2020.11.23 17:10,107587,107602,107512,107587,17076,81437
2020.11.23 17:15,107587,107607,107522,107562,13829,64922
2020.11.23 17:20,107557,107627,107517,107587,17500,77032
2020.11.23 17:25,107587,107617,107562,107607,9695,37546
2020.11.23 17:30,107607,107617,107532,107562,11119,52539
2020.11.23 17:35,107572,107617,107547,107552,9770,51752
2020.11.23 17:40,107547,107662,107547,107652,19883,75755
2020.11.23 17:45,107652,107757,107622,107732,17961,95867
2020.11.23 17:50,107732,107827,107702,107797,18157,83226
2020.11.23 17:55,107802,107802,107652,107687,18195,81697
2020.11.23 18:00,107682,107747,107657,107687,8843,34632
2020.11.23 18:05,107687,107727,107667,107692,4738,19700
2020.11.23 18:10,107692,107782,107677,107752,6681,29070
2020.11.23 18:15,107752,107777,107662,107687,5668,25092
2020.11.23 18:20,107692,107737,107647,107727,4923,23453
2020.11.24 09:00,108394,108494,108133,108153,40362,121512
2020.11.24 09:05,108153,108188,108073,108123,23601,76312
2020.11.24 09:10,108118,108133,107923,108018,32128,104483
2020.11.24 09:15,108023,108088,107983,108068,24095,75431
2020.11.24 09:20,108068,108103,108043,108073,14995,48899
2020.11.24 09:25,108068,108208,108043,108098,38592,120573
2020.11.24 09:30,108098,108118,107988,108008,35576,114910
2020.11.24 09:35,108013,108063,107983,108008,18510,56965
2020.11.24 09:40,108008,108023,107948,107993,24831,78812
2020.11.24 09:45,107998,108018,107948,107983,16788,55648
2020.11.24 09:50,107983,108008,107903,107963,29883,91453
2020.11.24 09:55,107968,108013,107943,107978,15704,51744
2020.11.24 10:00,107973,108033,107852,107993,55674,187771
2020.11.24 10:05,107988,108053,107933,107953,35160,124238
2020.11.24 10:10,107958,108118,107943,108063,53990,182163
2020.11.24 10:15,108063,108233,108023,108203,52801,180163
2020.11.24 10:20,108198,108354,108193,108279,58908,202414
2020.11.24 10:25,108279,108299,108058,108264,60662,213848
2020.11.24 10:30,108269,108284,107998,108083,64985,243601
2020.11.24 10:35,108078,108103,107943,107998,40117,154677
2020.11.24 10:40,107998,108018,107883,108013,38966,145078
2020.11.24 10:45,108013,108193,107993,108188,46094,159180
2020.11.24 10:50,108188,108414,108188,108369,68749,252819
2020.11.24 10:55,108369,108379,108254,108289,38950,137876
2020.11.24 11:00,108289,108379,108249,108364,28806,102062
2020.11.24 11:05,108359,108449,108314,108374,41107,154755
2020.11.24 11:10,108374,108609,108349,108604,56313,208510
2020.11.24 11:15,108604,108765,108569,108740,59004,229497
2020.11.24 11:20,108745,108780,108645,108730,39469,153342
2020.11.24 11:25,108730,108860,108715,108845,35948,142165
2020.11.24 11:30,108840,108975,108830,108895,56659,231286
2020.11.24 11:35,108890,108945,108815,108850,38202,140706
2020.11.24 11:40,108845,108955,108795,108810,35824,123042
2020.11.24 11:45,108805,108930,108790,108870,28684,108133
2020.11.24 11:50,108870,109106,108860,109101,50418,198874
2020.11.24 11:55,109101,109146,109010,109111,30794,125689
2020.11.24 12:00,109116,109166,109081,109131,25383,108402
2020.11.24 12:05,109136,109221,109096,109126,33255,144902
2020.11.24 12:10,109121,109151,109051,109146,26938,106606
2020.11.24 12:15,109146,109181,109106,109161,22251,93861
2020.11.24 12:20,109161,109281,109151,109231,35089,142532
2020.11.24 12:25,109231,109361,109226,109296,31898,142057
2020.11.24 12:30,109291,109497,109276,109422,45948,193809
2020.11.24 12:35,109417,109437,109331,109361,23744,95076
2020.11.24 12:40,109361,109482,109351,109432,26760,105043
2020.11.24 12:45,109437,109492,109422,109462,15064,59815
2020.11.24 12:50,109462,109552,109442,109487,26309,112361
2020.11.24 12:55,109487,109572,109331,109366,42486,174468
2020.11.24 13:00,109371,109517,109366,109507,24182,98087
2020.11.24 13:05,109507,109532,109432,109452,24234,116383
2020.11.24 13:10,109452,109487,109406,109406,14728,58876
2020.11.24 13:15,109406,109492,109391,109406,19142,82318
2020.11.24 13:20,109412,109467,109406,109442,9601,39860
2020.11.24 13:25,109442,109507,109432,109482,16170,69753
2020.11.24 13:30,109482,109557,109462,109552,21258,92402
2020.11.24 13:35,109547,109577,109512,109572,18454,81179
2020.11.24 13:40,109572,109772,109567,109747,48175,210141
2020.11.24 13:45,109747,109767,109672,109697,22802,95825
2020.11.24 13:50,109697,109898,109662,109848,46267,197296
2020.11.24 13:55,109848,109893,109727,109752,26207,109861
2020.11.24 14:00,109757,109782,109632,109752,34671,144148
2020.11.24 14:05,109752,109777,109657,109672,20255,82161
2020.11.24 14:10,109672,109687,109582,109622,23212,95589
2020.11.24 14:15,109617,109702,109592,109597,23108,94561
2020.11.24 14:20,109602,109682,109592,109662,13407,55153
2020.11.24 14:25,109657,109667,109602,109637,12302,59114
2020.11.24 14:30,109637,109647,109592,109622,10026,46059
2020.11.24 14:35,109622,109722,109612,109652,29141,129264
2020.11.24 14:40,109647,109878,109647,109808,43024,191368
2020.11.24 14:45,109808,109928,109792,109828,36451,159349
2020.11.24 14:50,109823,109868,109742,109757,24643,98780
2020.11.24 14:55,109757,109883,109752,109843,25007,111643
2020.11.24 15:00,109843,109883,109803,109873,17544,76116
2020.11.24 15:05,109868,110078,109858,110023,45981,208251
2020.11.24 15:10,110023,110123,109993,110078,28723,122948
2020.11.24 15:15,110078,110128,110063,110113,18921,76494
2020.11.24 15:20,110108,110113,110043,110058,17989,74237
2020.11.24 15:25,110058,110103,110048,110083,11422,45761
2020.11.24 15:30,110088,110199,110073,110153,35417,167788
2020.11.24 15:35,110158,110234,110143,110204,25281,122007
2020.11.24 15:40,110204,110264,110173,110183,25925,118390
2020.11.24 15:45,110183,110239,110168,110214,16014,66629
2020.11.24 15:50,110214,110219,110138,110173,17046,73815
2020.11.24 15:55,110173,110199,110098,110178,20200,88403
2020.11.24 16:00,110178,110189,110133,110173,11508,52182
2020.11.24 16:05,110173,110219,110138,110204,18837,78972
2020.11.24 16:10,110204,110229,110163,110189,15740,67171
2020.11.24 16:15,110189,110209,110103,110123,17706,73990
2020.11.24 16:20,110128,110163,110008,110033,32552,135172
2020.11.24 16:25,110038,110068,109953,109963,31802,131698
2020.11.24 16:30,109963,109978,109813,109858,38349,166226
2020.11.24 16:35,109853,110033,109853,110018,30242,127624
2020.11.24 16:40,110018,110153,110003,110138,29593,129991
2020.11.24 16:45,110143,110148,110023,110098,26402,113500
2020.11.24 16:50,110103,110128,110048,110088,16372,77078
2020.11.24 16:55,110088,110093,109973,110043,22723,97936
2020.11.24 17:00,110048,110053,109903,109908,20098,91413
2020.11.24 17:05,109903,109998,109903,109958,17743,76495
2020.11.24 17:10,109963,110008,109913,109988,16645,72346
2020.11.24 17:15,109988,110003,109943,109993,9472,42084
2020.11.24 17:20,109998,110183,109983,110148,33657,153549
2020.11.24 17:25,110148,110168,110103,110148,15740,65621
2020.11.24 17:30,110143,110158,110068,110118,17495,84232
2020.11.24 17:35,110118,110118,109988,110038,17965,77513
2020.11.24 17:40,110038,110194,110038,110158,21126,91891
2020.11.24 17:45,110153,110274,110153,110224,23079,107930
2020.11.24 17:50,110229,110334,110173,110314,19399,89641
2020.11.24 17:55,110314,110339,110204,110229,17647,85071
2020.11.24 18:00,110229,110269,110183,110249,9178,40378
2020.11.24 18:05,110249,110284,110214,110254,6794,32315
2020.11.24 18:10,110254,110259,110189,110214,6419,31983
2020.11.24 18:15,110224,110284,110204,110249,6952,32185
2020.11.24 18:20,110244,110610,110239,110474,10262,59414
2020.11.25 09:00,109833,110023,109677,110008,51702,153165
2020.11.25 09:05,110008,110008,109732,109732,34256,105440
2020.11.25 09:10,109737,109903,109707,109878,26630,86742
2020.11.25 09:15,109878,110058,109878,109978,38616,119073
